"datetime","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","precipRate","waterET"
2014-05-13 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:27:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:29:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:31:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:33:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13 00:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
